customerid,birthdate,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,level_of_education_clients,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,good_bad_flag,credit score,loan_freq,loan_to_due_ratio,bank_branch_state,bank_branch_country,age,age group
8a858e8e5bed1968015bed2ff2c80fc2,1982-07-04,Savings,3.3673347,6.71411,UBA,Permanent,Graduate,301958696,3,2017-07-01 09:02:44,2017-07-01 08:02:38,10000.0,13000.0,30,Bad,759,2,0.77,Ogun State,Nigeria,43,Old-aged Adult
8a858fb45bb59c21015bc2f6ab2a4b54,1988-08-01,Savings,6.970669,4.8775619,Zenith Bank,Permanent,Graduate,302002263,4,2017-07-29 14:21:25,2017-07-29 13:21:18,10000.0,13000.0,30,Good,747,3,0.78,Rivers,Nigeria,37,Old-aged Adult
8a858ffe5c1a48e5015c1ad76ba33341,1980-04-15,Savings,5.1742128,7.25577,Sterling Bank,Permanent,Graduate,301983497,2,2017-07-18 10:44:33,2017-07-18 09:44:26,10000.0,13000.0,30,Good,832,1,0.77,Ondo,Nigeria,45,Old-aged Adult
8a858e195b90e512015b9ac8526473bc,1988-10-10,Savings,3.4336554,6.8498023,GT Bank,Permanent,Graduate,301971224,6,2017-07-10 11:34:02,2017-07-10 10:33:57,30000.0,39000.0,60,Good,502,5,0.87,Ogun State,Nigeria,36,Old-aged Adult
8a858e675c3fe0a1015c565aeb305fe0,1982-06-13,Savings,3.3154009,6.6376746,GT Bank,Permanent,Graduate,301974041,3,2017-07-12 06:49:48,2017-07-12 05:49:40,10000.0,11500.0,15,Bad,612,2,0.87,Lagos,Nigeria,43,Old-aged Adult
8a858e69566ae5b801567d7f1d677c71,1975-02-19,Savings,3.5147187,6.6412196,GT Bank,Self-Employed,Graduate,301995926,2,2017-07-25 20:40:47,2017-07-25 19:40:39,10000.0,13000.0,30,Bad,575,1,0.77,Lagos,Nigeria,50,Old-aged Adult
8a858ec45577f83e01557cf8b0ab3bc9,1976-08-07,Other,3.2770675,6.4437076,Zenith Bank,Permanent,Graduate,301991522,10,2017-07-23 07:28:06,2017-07-23 06:27:59,30000.0,39000.0,60,Good,812,9,0.8,Lagos,Nigeria,49,Old-aged Adult
8a858e2d5bb55d46015bc6fa50f3384f,1989-08-30,Savings,3.2789541,6.6458291,GT Bank,Permanent,Graduate,302000693,4,2017-07-28 14:29:20,2017-07-28 13:29:13,20000.0,24500.0,30,Good,741,3,0.77,Lagos,Nigeria,36,Old-aged Adult
8a858f965bb63a25015bba71070e6859,1991-09-14,Savings,3.5018556,6.6155257,Skye Bank,Permanent,Graduate,301965316,3,2017-07-05 18:07:14,2017-07-05 17:07:10,10000.0,13000.0,30,Good,841,2,0.77,Lagos,Nigeria,33,Old-aged Adult
8a858f415ba54724015baa6a28020272,1978-07-25,Savings,3.3858721,6.6154703,Zenith Bank,Permanent,Graduate,301980296,3,2017-07-16 13:06:11,2017-07-16 12:06:04,10000.0,13000.0,30,Good,704,2,0.77,Lagos,Nigeria,47,Old-aged Adult
8a85893d53e2e2f30153ea96bf9d09ca,1983-06-15,Savings,6.544435,9.581125,Keystone Bank,Permanent,Graduate,301991501,16,2017-07-23 06:54:50,2017-07-23 05:54:40,40000.0,44000.0,30,Good,786,15,0.87,Niger,Nigeria,42,Old-aged Adult
8a858f30551130db0155118e48f916fa,1990-09-15,Other,7.4456734,9.0158941,GT Bank,Permanent,Graduate,301970087,6,2017-07-09 11:01:56,2017-07-09 10:01:51,10000.0,13000.0,30,Bad,583,5,0.79,Federal Capital Territory,Nigeria,34,Old-aged Adult
8a858e1158dc4d830158f8829c7929a1,1970-11-24,Savings,3.3338126,6.6030118,Zenith Bank,Permanent,Graduate,301982441,8,2017-07-17 18:13:02,2017-07-17 17:11:50,20000.0,24500.0,30,Good,751,7,0.8,Lagos,Nigeria,54,Old-aged Adult
8a858f5e5992fa95015994d38cc67941,1988-05-15,Savings,3.3244867,6.6273946,GT Bank,Permanent,Graduate,301975167,8,2017-07-12 20:37:27,2017-07-12 19:37:21,30000.0,39000.0,60,Good,738,7,0.83,Lagos,Nigeria,37,Old-aged Adult
8a858f035ac15096015ac26a787c0fc6,1988-05-27,Savings,4.7174549,8.1655175,UBA,Permanent,Graduate,301994067,7,2017-07-24 19:14:58,2017-07-24 18:14:52,30000.0,34500.0,30,Good,692,6,0.8,Kwara,Nigeria,37,Old-aged Adult
8a858e9b560bbd6301561ea184a0102d,1990-06-17,Other,3.3488096,6.6463647,First Bank,Permanent,Graduate,301991804,8,2017-07-23 12:13:06,2017-07-23 11:13:00,10000.0,10750.0,15,Good,678,7,0.87,Lagos,Nigeria,35,Old-aged Adult
8a858ee25b34d796015b359426605c33,1987-09-09,Savings,3.6091283,6.8694483,Access Bank,Permanent,Graduate,301997067,4,2017-07-26 14:12:46,2017-07-26 13:11:36,10000.0,13000.0,30,Good,777,3,0.77,Ogun State,Nigeria,37,Old-aged Adult
8a858eaa55a0b8ae0155a3c170210462,1985-10-10,Savings,4.5326305,7.4861078,Stanbic IBTC,Permanent,Graduate,301972595,2,2017-07-11 08:52:25,2017-07-11 07:52:20,10000.0,13000.0,30,Bad,850,1,0.77,Osun,Nigeria,39,Old-aged Adult
8a858eda552adcc20155538395171da2,1966-12-29,Other,3.4161038,6.4286121,Access Bank,Permanent,Graduate,301964734,10,2017-07-05 12:05:57,2017-07-05 11:05:42,40000.0,48000.0,60,Good,819,9,0.86,Lagos,Nigeria,58,Old-aged Adult
8a858f335c8d9723015c8e03c1123a8f,1977-06-12,Savings,7.004992,4.9582331,Zenith Bank,Permanent,Graduate,302000194,2,2017-07-28 10:05:23,2017-07-28 09:04:17,10000.0,11500.0,15,Good,777,1,0.87,Rivers,Nigeria,48,Old-aged Adult
8a858f365b2547f3015b25c392084b59,1981-11-01,Savings,3.3620081,6.5875133,First Bank,Permanent,Graduate,301983753,2,2017-07-18 12:43:38,2017-07-18 11:43:31,10000.0,11500.0,15,Good,814,1,0.87,Lagos,Nigeria,43,Old-aged Adult
8a858e1c5bab1191015baca490325254,1988-06-27,Savings,3.3976564,7.177822,Sterling Bank,Permanent,Graduate,301961775,3,2017-07-03 18:14:58,2017-07-03 17:14:53,10000.0,13000.0,30,Bad,722,2,0.82,Ogun State,Nigeria,37,Old-aged Adult
8a858fd85b685607015b75c236d17101,1985-11-07,Savings,8.170395,9.51107,Diamond Bank,Permanent,Graduate,301964193,4,2017-07-05 06:00:39,2017-07-05 05:00:33,20000.0,24500.0,30,Good,771,3,0.8,Kaduna,Nigeria,39,Old-aged Adult
8a858eac5b3ece95015b427ffc7c3faa,1988-12-05,Savings,7.0358555,4.8008446,GT Bank,Permanent,Graduate,301970398,3,2017-07-09 16:47:36,2017-07-09 15:47:19,10000.0,13000.0,30,Bad,677,2,0.77,Rivers,Nigeria,36,Old-aged Adult
8a858f665c45930d015c549074f912f5,1981-03-18,Savings,3.1923632,6.45958,UBA,Permanent,Graduate,301967045,2,2017-07-06 19:58:41,2017-07-06 18:58:35,10000.0,13000.0,30,Good,704,1,0.77,Lagos,Nigeria,44,Old-aged Adult
8a858e6a5b814a98015b81925abc298e,1987-12-20,Savings,7.4349243,9.0259233,Zenith Bank,Permanent,Graduate,301973366,4,2017-07-11 16:36:26,2017-07-11 15:36:22,20000.0,24500.0,30,Bad,649,3,0.82,Federal Capital Territory,Nigeria,37,Old-aged Adult
8a858e645755e622015763380e322ea2,1988-06-28,Other,3.3258281,6.7009061,GT Bank,Permanent,Graduate,301980701,2,2017-07-16 18:19:01,2017-07-16 17:18:55,10000.0,11500.0,15,Good,777,1,0.87,Ogun State,Nigeria,37,Old-aged Adult
8a858e6c5c88d145015c9c27783c72a0,1982-11-03,Savings,3.43672,6.4269783,GT Bank,Permanent,Graduate,301960896,2,2017-07-03 11:44:07,2017-07-03 10:44:00,10000.0,13000.0,30,Bad,704,1,0.87,Lagos,Nigeria,42,Old-aged Adult
8a858edb5bd936e4015bddd8e11a30e0,1976-06-15,Savings,3.2979981,6.47414,GT Bank,Permanent,Graduate,301981301,3,2017-07-17 08:34:07,2017-07-17 07:33:59,10000.0,13000.0,30,Good,786,2,0.77,Lagos,Nigeria,49,Old-aged Adult
8a858f375b493337015b4b25205578c3,1990-06-25,Savings,3.355794,6.613644,GT Bank,Permanent,Graduate,301971809,13,2017-07-10 16:57:13,2017-07-10 15:56:01,20000.0,22250.0,15,Bad,406,12,0.88,Lagos,Nigeria,35,Old-aged Adult
8a8589b953d0be470153d20503ec69ee,1987-04-13,Other,3.393302,7.1392383,GT Bank,Self-Employed,Graduate,301992457,12,2017-07-23 21:15:55,2017-07-23 20:15:49,50000.0,57500.0,90,Good,791,11,0.82,Ìpínlẹ̀ Ògùn,Nigeria,38,Old-aged Adult
8a858f98560bbe11015617e422ed44ad,1994-08-22,Savings,3.8091267,7.402945,GT Bank,Permanent,Graduate,301988651,7,2017-07-21 05:30:57,2017-07-21 04:30:40,10000.0,13000.0,30,Bad,621,6,0.77,Oyo,Nigeria,31,Middle-aged Adult
8a858f7e5c69a6e3015c6f838d472fa2,1986-07-20,Savings,3.3324381,6.6344689,GT Bank,Permanent,Graduate,301958491,3,2017-07-01 01:58:17,2017-07-01 00:58:11,10000.0,11500.0,15,Bad,722,2,0.87,Lagos,Nigeria,39,Old-aged Adult
8a858e3c5cac9fcc015cacdb715d1597,1980-05-12,Savings,3.8237879,7.3820442,Wema Bank,Permanent,Graduate,301973022,2,2017-07-11 13:20:47,2017-07-11 12:20:40,10000.0,11500.0,15,Good,740,1,0.87,Oyo,Nigeria,45,Old-aged Adult
8a858e8d56b784480156bc6edb9004d9,1983-12-14,Other,3.283042,6.5814628,First Bank,Self-Employed,Graduate,301979585,15,2017-07-15 19:21:27,2017-07-15 18:21:19,30000.0,33000.0,30,Good,809,14,0.88,Lagos,Nigeria,41,Old-aged Adult
8a858ff25a6a19ee015a6ac2e28c67a5,1981-07-27,Savings,7.369689,8.9783439,GT Bank,Permanent,Graduate,301971748,6,2017-07-10 16:12:02,2017-07-10 15:11:56,10000.0,13000.0,30,Good,708,5,0.82,Federal Capital Territory,Nigeria,44,Old-aged Adult
8a858ff25a617906015a6644377f536f,1986-11-06,Savings,4.5931051,8.4854136,First Bank,Permanent,Graduate,301961052,8,2017-07-03 13:17:23,2017-07-03 12:17:18,30000.0,34500.0,30,Good,746,7,0.88,Kwara,Nigeria,38,Old-aged Adult
8a858e1d5ad28479015ad309602c6027,1988-12-05,Savings,7.0053893,4.9033645,UBA,Permanent,Graduate,301997872,2,2017-07-26 22:05:41,2017-07-26 21:05:34,10000.0,13000.0,30,Bad,630,1,0.77,Rivers,Nigeria,36,Old-aged Adult
8a858f2f54e28d530154f3a9d35625d8,1983-01-18,Savings,3.3496532,6.4972031,GT Bank,Permanent,Graduate,301984482,4,2017-07-18 19:16:13,2017-07-18 18:15:06,10000.0,11500.0,15,Good,655,3,0.84,Lagos,Nigeria,42,Old-aged Adult
8a85890253e2f1180153e60ece4201a1,1982-01-08,Savings,3.3122961,6.6175986,EcoBank,Permanent,Graduate,301982189,6,2017-07-17 15:55:06,2017-07-17 14:55:00,30000.0,34500.0,30,Good,682,5,0.84,Lagos,Nigeria,43,Old-aged Adult
8a858ee05989e8dc01598c5dd0201b40,1972-07-05,Current,3.9697859,7.3985069,GT Bank,Permanent,Graduate,301989384,9,2017-07-21 14:19:14,2017-07-21 13:19:06,20000.0,24500.0,30,Good,700,8,0.82,Oyo,Nigeria,53,Old-aged Adult
8a858e225c404292015c416cdcea2c34,1977-06-28,Savings,6.7346848,7.7758712,FCMB,Permanent,Graduate,301984955,2,2017-07-19 05:28:07,2017-07-19 04:28:00,10000.0,13000.0,30,Good,850,1,0.87,Kogi,Nigeria,48,Old-aged Adult
8a858e5856b7840c0156bbd64c3e3d2f,1990-04-18,Other,3.3722135,6.4455301,Unity Bank,Unemployed,Graduate,301971183,6,2017-07-10 11:00:10,2017-07-10 10:00:04,15000.0,16125.0,15,Good,796,5,0.85,Lagos,Nigeria,35,Old-aged Adult
8a858f8c5ca0e7fe015ca109320612e2,1988-06-04,Savings,7.0120454,4.7569435,GT Bank,Permanent,Graduate,301975139,2,2017-07-12 20:08:13,2017-07-12 19:08:07,10000.0,13000.0,30,Good,832,1,0.77,Rivers,Nigeria,37,Old-aged Adult
8a858efa5c646292015c7398b96b4251,1992-08-17,Savings,5.7113318,5.5870138,GT Bank,Permanent,Graduate,301975734,3,2017-07-13 09:56:44,2017-07-13 08:56:37,10000.0,11500.0,15,Good,521,2,0.87,Delta,Nigeria,33,Old-aged Adult
8a858e395cb1d4d9015cb1e79d810892,1983-12-16,Savings,3.3590923,6.6156848,GT Bank,Permanent,Graduate,301989081,2,2017-07-21 11:11:11,2017-07-21 10:11:05,10000.0,13000.0,30,Good,814,1,0.77,Lagos,Nigeria,41,Old-aged Adult
8a858f725bce8549015bceca7b8d2b13,1985-07-06,Savings,3.4774513,6.6444823,GT Bank,Permanent,Graduate,301993986,4,2017-07-24 18:23:51,2017-07-24 17:23:43,20000.0,24500.0,30,Good,783,3,0.8,Lagos,Nigeria,40,Old-aged Adult
8a858e0256b781d80156dfc0073a1c17,1983-08-07,Other,3.3413629,6.5618182,GT Bank,Self-Employed,Secondary,301990132,5,2017-07-21 22:54:52,2017-07-21 21:54:23,10000.0,12250.0,30,Good,810,4,0.84,Lagos,Nigeria,42,Old-aged Adult
8a858e885c17687c015c19eead6338fd,1978-03-14,Savings,3.345346,6.5617308,GT Bank,Permanent,Graduate,301964283,3,2017-07-05 07:34:08,2017-07-05 06:34:02,10000.0,13000.0,30,Good,722,2,0.77,Lagos,Nigeria,47,Old-aged Adult
8a858eb45876dcc5015885b5a2c16618,1972-05-25,Savings,5.8065445,5.5606382,First Bank,Permanent,Graduate,301961569,9,2017-07-03 17:23:46,2017-07-03 16:22:41,30000.0,34500.0,30,Good,744,8,0.83,Delta,Nigeria,53,Old-aged Adult
8a858eb25b5d2e82015b5d35c1bb094d,1984-09-09,Savings,4.0051237,7.4348994,Heritage Bank,Permanent,Graduate,301974931,7,2017-07-12 17:13:24,2017-07-12 16:12:11,30000.0,34500.0,30,Good,735,6,0.89,Oyo,Nigeria,40,Old-aged Adult
8a858e5b5bd99460015bdfb8f92e480d,1982-07-29,Current,3.3626771,6.4537352,Access Bank,Permanent,Graduate,301973062,2,2017-07-11 13:49:26,2017-07-11 12:49:19,10000.0,13000.0,30,Good,722,1,0.77,Lagos,Nigeria,43,Old-aged Adult
8a858f5a57519e48015757dbf8635809,1983-03-07,Savings,3.33414,6.5896961,GT Bank,Permanent,Graduate,301997127,10,2017-07-26 14:50:50,2017-07-26 13:49:39,30000.0,34500.0,30,Good,680,9,0.83,Lagos,Nigeria,42,Old-aged Adult
8a858f9e5a41dfd7015a41e5a0fa0665,1991-07-04,Savings,3.3421974,6.6304023,GT Bank,Permanent,Graduate,301984959,3,2017-07-19 05:49:06,2017-07-19 04:47:59,10000.0,13000.0,30,Good,759,2,0.82,Lagos,Nigeria,34,Old-aged Adult
8a858e0156b782a10156e09c0f90725b,1982-01-23,Other,7.430362,10.4847245,Zenith Bank,Permanent,Graduate,301965049,8,2017-07-05 15:22:04,2017-07-05 14:21:59,30000.0,34500.0,30,Good,825,7,0.79,Kaduna,Nigeria,43,Old-aged Adult
8a858e6d5b62e36f015b6510c8b02ff6,1991-11-19,Savings,3.7982338,7.3828962,Zenith Bank,Permanent,Graduate,301983951,4,2017-07-18 14:17:50,2017-07-18 13:16:37,10000.0,12250.0,30,Good,753,3,0.77,Oyo,Nigeria,33,Old-aged Adult
8a858f6b570f2de9015721e9fbb40ecf,1966-02-14,Savings,3.2601517,6.5914979,Stanbic IBTC,Permanent,Graduate,301967322,4,2017-07-07 02:44:50,2017-07-07 01:44:26,10000.0,13000.0,30,Bad,643,3,0.8,Lagos,Nigeria,59,Old-aged Adult
8a858f415ba54724015ba9b1afa11ea1,1986-06-09,Savings,3.6336217,6.8334761,UBA,Permanent,Graduate,301993771,3,2017-07-24 16:34:13,2017-07-24 15:34:07,10000.0,11125.0,15,Good,850,2,0.87,Ogun State,Nigeria,39,Old-aged Adult
8a858f5c5ad7d927015adc131c314be0,1975-03-19,Savings,7.4920715,5.5306505,First Bank,Permanent,Graduate,301968724,5,2017-07-08 00:16:30,2017-07-07 23:16:15,20000.0,24500.0,30,Good,718,4,0.83,Abia,Nigeria,50,Old-aged Adult
8a858e335b806e4d015b807c181d101f,1988-12-28,Savings,3.5163817,6.6688617,GT Bank,Permanent,Graduate,301960716,4,2017-07-03 09:39:56,2017-07-03 08:39:51,10000.0,13000.0,30,Good,643,3,0.87,Lagos,Nigeria,36,Old-aged Adult
8a858ee0560bc077015622853dd2708e,1989-03-30,Other,3.3491245,6.4435749,Diamond Bank,Permanent,Secondary,301974414,10,2017-07-12 11:25:23,2017-07-12 10:25:14,10000.0,13000.0,30,Good,733,9,0.77,Lagos,Nigeria,36,Old-aged Adult
8a858e64590ae20001591534eb0647ec,1990-06-22,Savings,-73.98565673828125,40.74851608276367,Heritage Bank,Permanent,Graduate,301964707,3,2017-07-05 11:54:24,2017-07-05 10:54:13,10000.0,13000.0,30,Bad,731,2,0.82,New York,United States,35,Old-aged Adult
8a858faf56b7821c0156b82b996d2f03,1984-10-08,Savings,7.493963,6.367569,UBA,Self-Employed,Graduate,301977733,11,2017-07-14 14:15:19,2017-07-14 13:14:07,40000.0,48000.0,60,Good,829,10,0.85,Enugu,Nigeria,40,Old-aged Adult
8a858fe55656a938015665efb0863ea3,1985-03-01,Other,3.3124381,6.5306907,GT Bank,Self-Employed,Graduate,301983990,7,2017-07-18 14:35:20,2017-07-18 13:34:06,40000.0,48000.0,60,Good,810,6,0.8,Lagos,Nigeria,40,Old-aged Adult
8a858ef85a613c85015a64b7deef076c,1979-07-25,Savings,3.3037431,6.5256922,First Bank,Permanent,Graduate,301964555,6,2017-07-05 10:36:33,2017-07-05 09:36:27,20000.0,24500.0,30,Good,726,5,0.85,Lagos,Nigeria,46,Old-aged Adult
8a858eba5c884d2a015c8ab2964f14c1,1985-10-24,Savings,7.5553608,8.9501279,First Bank,Permanent,Graduate,301973427,2,2017-07-11 17:10:43,2017-07-11 16:10:36,10000.0,13000.0,30,Good,447,1,0.87,Federal Capital Territory,Nigeria,39,Old-aged Adult
8a85895354a059690154be274bd235f2,1977-01-01,Other,7.3950508,9.1276322,Zenith Bank,Self-Employed,Graduate,301994816,10,2017-07-25 08:57:06,2017-07-25 07:56:59,30000.0,34500.0,30,Good,788,9,0.84,Federal Capital Territory,Nigeria,48,Old-aged Adult
8a858fa4552add9f01552f0f19e814e4,1991-05-30,Other,7.1560014,4.7145415,GT Bank,Permanent,Secondary,301997690,14,2017-07-26 20:11:45,2017-07-26 19:11:38,40000.0,48000.0,60,Good,691,13,0.82,Rivers,Nigeria,34,Old-aged Adult
8a858e885b68546c015b8024c36b040d,1984-01-01,Savings,6.7712733,6.1279827,Diamond Bank,Permanent,Graduate,301998694,4,2017-07-27 12:30:11,2017-07-27 11:29:02,15000.0,16687.5,15,Good,679,3,0.87,Anambra,Nigeria,41,Old-aged Adult
8a858f905c06a9c0015c0c987a4b6bf0,1989-02-11,Savings,3.5826928,6.4858859,GT Bank,Permanent,Graduate,301964224,3,2017-07-05 06:46:59,2017-07-05 05:46:53,10000.0,13000.0,30,Good,741,2,0.77,Lagos,Nigeria,36,Old-aged Adult
8a858edb5bd936e4015be7b71da27564,1989-04-15,Savings,6.9838364,4.8311956,Access Bank,Permanent,Graduate,301969694,3,2017-07-08 20:53:07,2017-07-08 19:53:01,10000.0,13000.0,30,Bad,713,2,0.77,Rivers,Nigeria,36,Old-aged Adult
8a858e005c2154c2015c30e623201bdd,1976-08-25,Savings,3.322697,6.6277907,GT Bank,Permanent,Graduate,301981605,3,2017-07-17 11:07:54,2017-07-17 10:07:47,10000.0,11500.0,15,Good,759,2,0.87,Lagos,Nigeria,49,Old-aged Adult
8a858f1554e294490154f2d722955866,1980-03-12,Other,3.4831343,6.4330438,GT Bank,Permanent,Graduate,301960921,12,2017-07-03 12:02:12,2017-07-03 11:02:06,40000.0,44000.0,30,Good,724,11,0.86,Lagos,Nigeria,45,Old-aged Adult
8a858ee55830c4b901583188b0290def,1973-08-26,Other,3.3497543,6.508765,Zenith Bank,Permanent,Post-Graduate,301999809,10,2017-07-28 04:22:29,2017-07-28 03:22:23,30000.0,39000.0,60,Good,828,9,0.83,Lagos,Nigeria,52,Old-aged Adult
8a858f495a70f465015a77105b502f88,1981-06-28,Savings,5.2810367,7.608215,First Bank,Permanent,Graduate,301965260,3,2017-07-05 17:35:10,2017-07-05 16:34:54,10000.0,11500.0,15,Bad,768,2,0.77,Ekiti,Nigeria,44,Old-aged Adult
8a858e985885ff6d0158aa2ce6772cff,1983-07-24,Savings,7.6496759,9.0067811,GT Bank,Permanent,Graduate,301995957,7,2017-07-25 21:05:16,2017-07-25 20:05:10,10000.0,13000.0,30,Good,808,6,0.8,Nasarawa,Nigeria,42,Old-aged Adult
8a858e7d595026f80159636aa36f487b,1988-12-23,Savings,-3.5600504,54.5930709,Access Bank,Permanent,Graduate,301958963,6,2017-07-01 13:40:44,2017-07-01 12:40:38,10000.0,11500.0,15,Bad,594,5,0.87,England,United Kingdom,36,Old-aged Adult
8a858e4b5cb1e4d7015cbbde80436cf1,1982-11-14,Savings,7.9117961,5.0372535,EcoBank,Permanent,Graduate,302000107,2,2017-07-28 09:14:47,2017-07-28 08:14:40,10000.0,13000.0,30,Good,795,1,0.77,Akwa Ibom,Nigeria,42,Old-aged Adult
8a858e945bfdb9e7015c0fab19aa6d1c,1987-04-03,Savings,3.3217367,6.6705643,UBA,Permanent,Graduate,301988190,3,2017-07-20 19:29:50,2017-07-20 18:29:43,10000.0,11500.0,15,Bad,520,2,0.87,Lagos,Nigeria,38,Old-aged Adult
8a858fd3552c75620155418b25e524a5,1981-10-17,Other,8.8729804,9.8835268,GT Bank,Permanent,Graduate,301977479,5,2017-07-14 12:12:04,2017-07-14 11:11:56,10000.0,13000.0,30,Good,667,4,0.77,Plateau,Nigeria,43,Old-aged Adult
8a85896653e2e18b0153eb033c3b45fd,1976-10-13,Savings,3.2770964,6.5898901,Access Bank,Permanent,Graduate,302003726,10,2017-07-30 17:40:13,2017-07-30 16:40:07,30000.0,34500.0,30,Bad,690,9,0.86,Lagos,Nigeria,48,Old-aged Adult
8a858f8d5b81700a015b817cfacf0c55,1989-06-25,Savings,3.2457617,6.5866738,UBA,Permanent,Graduate,301965324,3,2017-07-05 18:16:37,2017-07-05 17:16:33,10000.0,11500.0,15,Good,796,2,0.87,Lagos,Nigeria,36,Old-aged Adult
8a858f3455a0d8070155a8735a113979,1974-06-01,Other,7.0566241,4.770142,GT Bank,Permanent,Graduate,301975501,3,2017-07-13 06:54:40,2017-07-13 05:54:34,10000.0,13000.0,30,Good,750,2,0.77,Rivers,Nigeria,51,Old-aged Adult
8a858fd05cc58b2e015cc59e44600b9a,1985-07-26,Savings,4.5896906,7.5007011,GT Bank,Permanent,Graduate,301978841,2,2017-07-15 09:21:48,2017-07-15 08:21:39,10000.0,11500.0,15,Good,704,1,0.87,Osun,Nigeria,40,Old-aged Adult
8a858e6f5cd5e874015ce9b5593941a5,1983-10-19,Savings,6.9839034,4.8803064,GT Bank,Permanent,Graduate,301987916,2,2017-07-20 16:37:14,2017-07-20 15:37:05,10000.0,13000.0,30,Good,722,1,0.77,Rivers,Nigeria,41,Old-aged Adult
8a858f9c56aaf37d0156b726935e2616,1986-02-22,Other,3.3048549,6.4615473,GT Bank,Permanent,Graduate,301993694,13,2017-07-24 15:49:16,2017-07-24 14:49:02,40000.0,44000.0,30,Bad,748,12,0.84,Lagos,Nigeria,39,Old-aged Adult
8a858ee55cb156e6015cc2a0644b7078,1995-09-19,Savings,3.437688,7.1980161,Stanbic IBTC,Unemployed,Graduate,301966149,2,2017-07-06 10:15:41,2017-07-06 09:15:35,10000.0,11500.0,15,Good,777,1,0.87,Ogun State,Nigeria,29,Young Adult
8a858ee55830c4b90158341898b03594,1992-05-12,Other,3.2540276,6.594329,Access Bank,Unemployed,Graduate,301997107,9,2017-07-26 14:39:17,2017-07-26 13:38:06,20000.0,24500.0,30,Good,734,8,0.81,Lagos,Nigeria,33,Old-aged Adult
8a858f92582fcca1015830e86df9601c,1980-09-22,Savings,3.4625068,6.4471128,GT Bank,Permanent,Secondary,301962876,7,2017-07-04 10:44:34,2017-07-04 09:44:27,10000.0,13000.0,30,Good,680,6,0.77,Lagos,Nigeria,44,Old-aged Adult
8a858ffd5caca417015cad3c3d7547e2,1985-04-12,Savings,3.3468613,6.5818958,GT Bank,Permanent,Graduate,301995323,2,2017-07-25 13:44:46,2017-07-25 12:44:39,10000.0,13000.0,30,Bad,759,1,0.77,Lagos,Nigeria,40,Old-aged Adult
8a858edf580afd5e01580b8217652c4b,1978-11-05,Other,3.8940664,7.4473876,FCMB,Self-Employed,Secondary,301966391,8,2017-07-06 12:52:56,2017-07-06 11:52:42,30000.0,34500.0,30,Bad,822,7,0.81,Oyo,Nigeria,46,Old-aged Adult
8a858ff55b444a8c015b474b44f9305e,1981-06-22,Savings,5.2247215,7.2378539,EcoBank,Permanent,Graduate,301960159,4,2017-07-02 17:51:40,2017-07-02 16:51:35,15000.0,18375.0,30,Bad,777,3,0.8,Ondo,Nigeria,44,Old-aged Adult
8a858e4357be1daf0157d3f044ce2aaf,1985-08-24,Savings,7.4969483,9.0309833,GT Bank,Permanent,Graduate,301982490,4,2017-07-17 18:43:22,2017-07-17 17:43:16,10000.0,13000.0,30,Good,787,2,0.77,Federal Capital Territory,Nigeria,40,Old-aged Adult
8a858efa5c646292015c72dba8c02e37,1980-12-12,Savings,3.9752476,7.4034112,First Bank,Permanent,Graduate,301973647,2,2017-07-11 19:49:43,2017-07-11 18:49:36,10000.0,13000.0,30,Good,539,1,0.77,Oyo,Nigeria,44,Old-aged Adult
8a858f335cea21f8015cea235c6500bf,1980-03-17,Savings,3.3416398,6.518837,Access Bank,Permanent,Graduate,301997414,2,2017-07-26 17:20:40,2017-07-26 16:20:32,10000.0,13000.0,30,Good,795,1,0.77,Lagos,Nigeria,45,Old-aged Adult
8a858f54589736f40158ac5696443c4b,1992-03-13,Savings,8.3363611,5.0275453,Access Bank,Permanent,Graduate,301993306,6,2017-07-24 12:39:43,2017-07-24 11:38:54,10000.0,13000.0,30,Bad,796,5,0.77,Cross River,Nigeria,33,Old-aged Adult
8a85881053bc33670153c1f814696fb8,1970-10-09,Savings,3.8788125,7.38776,GT Bank,Permanent,Post-Graduate,301995201,3,2017-07-25 12:36:12,2017-07-25 11:35:03,20000.0,24500.0,30,Bad,612,2,0.87,Oyo,Nigeria,54,Old-aged Adult
8a858f0656b7820c0156bbfed27f3ba2,1985-06-10,Savings,7.4667515,10.4433891,GT Bank,Self-Employed,Graduate,301961463,17,2017-07-03 16:40:30,2017-07-03 15:39:23,50000.0,55000.0,60,Bad,658,16,0.89,Kaduna,Nigeria,40,Old-aged Adult
8a858e1e5b1fc4ad015b1ff96614226a,1964-06-10,Savings,3.2855669,6.6081703,GT Bank,Permanent,Graduate,301989669,7,2017-07-21 16:56:57,2017-07-21 15:56:50,20000.0,22250.0,15,Bad,600,6,0.89,Lagos,Nigeria,61,Old-aged Adult
8a8588f35451808f01547acafc312bc2,1983-06-09,Other,3.3454041,6.6135687,GT Bank,Permanent,Primary,301974589,10,2017-07-12 13:21:42,2017-07-12 12:20:34,30000.0,34500.0,30,Good,804,9,0.86,Lagos,Nigeria,42,Old-aged Adult
